f1_rf,f1_tree
0.631578947368421,0.6766917293233082
0.65625,0.7259259259259259
0.4684684684684685,0.5333333333333333
0.5454545454545454,0.6405228758169934
0.5985401459854014,0.6540880503144655
0.47619047619047616,0.6
0.6666666666666667,0.6933333333333332
0.47787610619469023,0.6119402985074627
0.5840707964601771,0.6434782608695653
0.5737704918032787,0.6580645161290323
